url,price_in_rp,title,address,district,city,lat,long,facilities,property_type,ads_id,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,building_age,year_built,property_condition,building_orientation,garages,furnishing
https://www.rumah123.com/properti/jakarta-selatan/hos11261115/#qid~686f55dc-4221-49cb-9398-499b8aff3b6f,4800000000.0,Rumah Townhouse Bagus Murah Di Karang Tengah Lebak Bulus Cilandak,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,"Taman, Keamanan 24 jam, One Gate System, Tempat Jemuran, Keamanan",rumah,hos11261115,4.0,3.0,180.0,300.0,2.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,3.0,,,bagus,,0.0,unfurnished
https://www.rumah123.com/properti/jakarta-selatan/hos10733894/#qid~5eb8788e-8cee-4939-a752-2f362be89329,2700000000.0,Rumah Mewah Tanah Luas Dekat MRT Fatmawati,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,"Taman,  Keamanan, Jalur Telepon,  Ac",rumah,hos10733894,4.0,4.0,126.0,150.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,barat,0.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos11019044/#qid~e62dfd6b-4855-4875-88ac-6bc0def498d9,6700000000.0,Townhouse 3 Lantai Private Pool di Lebak Bulus Dekat Rs Mayapada Lebak Bulus,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585," Kolam Renang, Taman, Keamanan,  Ac",rumah,hos11019044,5.0,4.0,167.0,404.0,2.0,shm - sertifikat hak milik,lainnya mah,1.0,1.0,3.0,,,bagus,,2.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos10187741/#qid~df9bbe3e-9d39-4033-92b4-c8e356b0754b,2900000000.0,RUMAH DALAM CLUSTER +PRIVATE POLL  HARGA NEGO Di Lebak Bulus 5menit ke MRT,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,"Taman,  Taman, Ac, Kolam Renang, AC,  Keamanan",rumah,hos10187741,4.0,4.0,116.0,170.0,2.0,shm - sertifikat hak milik,3500 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur,0.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos9079152/#qid~4b22cd4b-f458-4cb0-aea2-1cc22e3def3f,2850000000.0,RUMAH BARU MURAH PLUS MINI POLL DI CLUSTER DI LEBAK BULUS  JAKSEL,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,"Taman, Kolam Renang",rumah,hos9079152,3.0,3.0,114.0,150.0,2.0,shm - sertifikat hak milik,4400 mah,1.0,1.0,1.0,1.0,2021.0,baru,timur,0.0,unfurnished
https://www.rumah123.com/properti/jakarta-selatan/hos11089545/#qid~7840b3c9-e76e-4907-8328-f781e1b9345a,2550000000.0,DALAM CLUSTER PREMIUM AREA LEBAK BULUS DEKAT MRT JAKARTA SELATAN,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585," Taman,  Masjid,  Jalur Telepon, Ac,  Keamanan, CCTV,  Jogging Track",rumah,hos11089545,4.0,4.0,101.0,150.0,2.0,shm - sertifikat hak milik,3300 mah,1.0,1.0,2.0,0.0,2022.0,baru,timur,2.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos11283323/#qid~fc9a4ad1-e935-44fe-b268-bd6f5622829a,7000000000.0,"di Jl Pertanian Lebak Bulus Jakarta Selatan , Jakarta Selatan","Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,"Keamanan 24 jam,  Taman, Jalur Telepon, Masjid,  Akses Parkir, AC, Track Lari, Tempat Jemuran",rumah,hos11283323,6.0,4.0,286.0,400.0,1.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,2.0,,,bagus,,2.0,unfurnished
https://www.rumah123.com/properti/jakarta-selatan/hos10390200/#qid~6714f0bd-94d0-42c5-8012-6e6b82cd96fa,10500000000.0,Rumah bagus strategis komplek lebak bulus MRT jakarts selatan,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,"Taman, Keamanan 24 jam,  Taman, Jalur Telepon,  Jalur Telepon, Jogging Track, Track Lari, Keamanan",rumah,hos10390200,5.0,4.0,624.0,450.0,2.0,shm - sertifikat hak milik,5500 mah,2.0,1.0,2.0,32.0,1990.0,bagus,utara,2.0,unfurnished
https://www.rumah123.com/properti/jakarta-selatan/hos11259397/#qid~6714f0bd-94d0-42c5-8012-6e6b82cd96fa,7500000000.0,Lebak Bulus Brand New House Private Pool Dalam Komplek,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585," Kolam Renang, Keamanan 24 jam,  Taman,  Pemanas Air, Jalur Telepon,  CCTV, Masjid, Kulkas,  AC,  Akses Parkir, Wastafel, Tempat Jemuran,  Kitchen Set,  Tempat Laundry",rumah,hos11259397,4.0,4.0,329.0,560.0,2.0,shm - sertifikat hak milik,7700 mah,2.0,1.0,2.0,0.0,2022.0,bagus,timur,2.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos11214506/#qid~bc520e1a-7cfd-452e-8a61-9a1c20405bdf,595000000.0,Rumah dgn akses strategis ke jalan utama Jakarta Selatan,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,"Keamanan 24 jam,  Kolam Renang,  Taman, Akses Parkir,  Pemanas Air, Jalur Telepon,  CCTV, Kitchen Set,  Jalur Telepon,  AC, Kolam Renang,  Playground, Lapangan Bulu Tangkis, Wastafel,  Ac,  One Gate System, Tempat Jemuran, Keamanan",rumah,hos11214506,3.0,1.0,72.0,52.0,1.0,shm - sertifikat hak milik,1300 mah,0.0,0.0,2.0,0.0,2022.0,baru,timur,1.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos11207597/#qid~bc520e1a-7cfd-452e-8a61-9a1c20405bdf,1400000000.0,Casa 8 New Luxury House Dengan Fitur Smart Home,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,"Taman, Keamanan 24 jam,  CCTV, AC, Wastafel,  One Gate System, Tempat Jemuran",rumah,hos11207597,3.0,3.0,80.0,84.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,1.0,2.0,0.0,2022.0,baru,,2.0,
https://www.rumah123.com/properti/jakarta-selatan/hos11083816/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,7000000000.0,Rumah 3 Lantai Semi Furnished Bagus Sekali SHM di Lebak bulus,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585," Taman, Ac, Kolam Renang,  Keamanan,  Jogging Track",rumah,hos11083816,5.0,5.0,300.0,700.0,2.0,shm - sertifikat hak milik,10600 mah,1.0,1.0,3.0,7.0,2015.0,bagus sekali,selatan,2.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos10307946/#qid~cae4993a-64a7-426c-99fe-ad7fd1f3ec57,5750000000.0,House  Rumah Bebas Banjir Lebak Bulus,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,Taman,rumah,hos10307946,3.0,2.0,350.0,250.0,1.0,shm - sertifikat hak milik,lainnya mah,1.0,2.0,2.0,,,bagus,,1.0,
https://www.rumah123.com/properti/jakarta-selatan/hos11348093/#qid~e807a850-b387-45a2-8360-ff362755cef0,5250000000.0,Rumah Termurah Hitung Tanah Dalam Komplek Dekat MRT Lebak Bulus,"Lebak Bulus, Jakarta Selatan",Lebak Bulus, Jakarta Selatan,-6.3026685,106.7784585,"Taman, Jogging Track,  Keamanan, Track Lari, Pemanas Air, Tempat Jemuran",rumah,hos11348093,4.0,2.0,350.0,190.0,3.0,shm - sertifikat hak milik,3500 mah,2.0,1.0,2.0,24.0,1998.0,bagus,timur,1.0,semi furnished
https://www.rumah123.com/properti/jakarta-timur/hos11194365/#qid~d170ce10-a300-4504-babc-a13c26075f72,1550000000.0,Rumah Cluster Mewah 2lantai Pinggir Jalan Raya Siap Huni Dijatiwaringin,"Jatiwaringin, Jakarta Timur",Jatiwaringin, Jakarta Timur,-6.2650644,106.9112047,"Taman, Keamanan 24 jam,  Taman, Akses Parkir, AC, Wastafel, Tempat Jemuran",rumah,hos11194365,3.0,3.0,94.0,130.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,barat,0.0,unfurnished
https://www.rumah123.com/properti/jakarta-timur/hos7411825/#qid~df9bbe3e-9d39-4033-92b4-c8e356b0754b,920000000.0,Rumah Mewah Full Bata Merah Bebas Banjir Di Jatiwaringin,"Jatiwaringin, Jakarta Timur",Jatiwaringin, Jakarta Timur,-6.2650644,106.9112047,"Taman, Kolam Renang",rumah,hos7411825,3.0,3.0,69.0,65.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,1.0,2021.0,baru,,1.0,unfurnished
https://www.rumah123.com/properti/jakarta-selatan/hos10904034/#qid~d170ce10-a300-4504-babc-a13c26075f72,12900000000.0,Rumah Dijual Bagus Untuk Kost2an. Hanya 5 Menit Ke Stasiun Mrt,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,Kolam Renang,rumah,hos10904034,8.0,4.0,1000.0,800.0,1.0,shm - sertifikat hak milik,10000 mah,1.0,1.0,2.0,45.0,1977.0,butuh renovasi,selatan,1.0,unfurnished
https://www.rumah123.com/properti/jakarta-selatan/hos11257512/#qid~6d549e56-37b4-4dcb-b253-375543902dd7,3650000000.0,Townhouse Baru Murah Modern Classic Di Cilandak,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,"Keamanan 24 jam,  Taman, Jalur Telepon, One Gate System, Kitchen Set, AC, Tempat Jemuran",rumah,hos11257512,4.0,3.0,109.0,200.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,3.0,0.0,2022.0,baru,,0.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos8958785/#qid~8ba85171-8d56-4e8d-8bef-d93d19712d06,3650000000.0,Perumahan Mewah Di Cilandak Jaksel Lokasi Pinggir Jalan Raya,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,"Taman,  Masjid, Jalur Telepon,  Keamanan",rumah,hos8958785,3.0,2.0,104.0,126.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,1.0,2021.0,baru,utara,1.0,unfurnished
https://www.rumah123.com/properti/jakarta-selatan/hos11318784/#qid~e6a9f1bd-cb61-4026-af5a-80557b460232,3450000000.0,RUMAH BARU MURAH MODERN MINIMALIS STRATEGIS DI CILANDAK KKO RAYA,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,"Taman, Tempat Jemuran, Keamanan, Kitchen Set",rumah,hos11318784,4.0,4.0,94.0,200.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,3.0,0.0,2022.0,baru,selatan,0.0,unfurnished
https://www.rumah123.com/properti/jakarta-selatan/hos11308774/#qid~4b22cd4b-f458-4cb0-aea2-1cc22e3def3f,3450000000.0,Rumah baru strategis dalam townhouse di cilandak raya kko jaksel,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,"Taman, Kitchen Set,  Keamanan, CCTV, Tempat Jemuran",rumah,hos11308774,4.0,3.0,94.0,200.0,2.0,shm - sertifikat hak milik,3300 mah,1.0,1.0,3.0,0.0,2022.0,baru,selatan,0.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos9846063/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,4500000000.0,Rumah murah di komplek cilandak area dekat ke toll andara,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,"Taman,  Jalur Telepon, Jogging Track,  Keamanan,  Ac",rumah,hos9846063,4.0,3.0,348.0,260.0,1.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,2.0,28.0,1994.0,butuh renovasi,,1.0,unfurnished
https://www.rumah123.com/properti/jakarta-selatan/hos11098502/#qid~6371fe72-0c80-48c5-9e03-8a963c768f27,18500000000.0,Rumah Mewah Gaya Tropical Bali Dengan Halaman Dan Pool Yang Indah,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519," Kolam Renang, Taman, Ac",rumah,hos11098502,5.0,5.0,375.0,500.0,2.0,shm - sertifikat hak milik,16500 mah,2.0,1.0,2.0,7.0,2015.0,bagus sekali,utara,2.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos11293804/#qid~e32c9ddd-06d7-4b93-8767-2f23284b5d4b,3650000000.0,RUMAH MEWAH MURAH STRATEGIS DI CILANDAK KKO RAYA,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,"Taman, Tempat Jemuran, Keamanan, Kitchen Set",rumah,hos11293804,4.0,3.0,109.0,200.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,3.0,0.0,2022.0,baru,utara,0.0,unfurnished
https://www.rumah123.com/properti/jakarta-selatan/hos11197085/#qid~e32c9ddd-06d7-4b93-8767-2f23284b5d4b,3650000000.0,Rumah Murah Mewah Lokasi Di Pinggir Jalan Daerah Jakarta Selatan,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,"Keamanan 24 jam, Taman,  Taman, Jalur Telepon,  CCTV, Kolam Renang, AC,  One Gate System, Wastafel",rumah,hos11197085,3.0,3.0,127.0,142.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,0.0,2022.0,baru,selatan,0.0,unfurnished
https://www.rumah123.com/properti/jakarta-selatan/hos10421412/#qid~e32c9ddd-06d7-4b93-8767-2f23284b5d4b,15000000000.0,Kompleks Bukit Indah Jalan Margasatwa Cilandak Jakarta Selatan,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,"Kolam Renang, Ac",rumah,hos10421412,5.0,6.0,500.0,550.0,4.0,,24000 mah,2.0,0.0,2.0,,,,,4.0,
https://www.rumah123.com/properti/jakarta-selatan/hos11357561/#qid~95c2dbe0-3d2b-44fe-a420-a91f0bc65674,19500000000.0,Rumah Mewah Fasilitas Lift Pool di Area Cilandak Lebak Bulus Jakarta Selatan,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519," Taman,  CCTV, Kulkas,  AC, Kolam Renang, Wastafel, Tempat Jemuran,  Kitchen Set",rumah,hos11357561,4.0,4.0,400.0,700.0,2.0,shm - sertifikat hak milik,10000 mah,1.0,1.0,3.0,3.0,2019.0,baru,barat,2.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos11281501/#qid~95c2dbe0-3d2b-44fe-a420-a91f0bc65674,1970000000.0,"Rumah 2 lantai dekat Ragunan, Jakarta Selatan","Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,"Taman, Keamanan 24 jam,  Taman, Jalur Telepon,  Jalur Telepon,  AC, AC, Wastafel,  One Gate System, Tempat Jemuran, Keamanan",rumah,hos11281501,3.0,3.0,79.0,120.0,1.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,2.0,0.0,2022.0,baru,selatan,0.0,unfurnished
https://www.rumah123.com/properti/jakarta-selatan/hos11140608/#qid~312c0c06-73d6-4044-b686-e696770eb327,15000000000.0,Rumah ASRI Tanah LUAS akses Jalan BESAR  Strategis dkt  CILANDAK,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519," Pemanas Air,  Taman, Jalur Telepon,  Mesin Cuci,  CCTV,  Jalur Telepon, Ac, Kulkas,  AC, Wastafel,  Keamanan, Tempat Jemuran, CCTV,  Kolam Ikan,  Kitchen Set",rumah,hos11140608,3.0,3.0,1230.0,450.0,2.0,shm - sertifikat hak milik,7700 mah,2.0,1.0,1.0,17.0,2005.0,bagus,,6.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos9577016/#qid~312c0c06-73d6-4044-b686-e696770eb327,16000000000.0,Rumah Bagus di Cilandak dalam Kompleks,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519," Taman, Jalur Telepon,  Jalur Telepon, Kolam Renang, AC,  Ac, Keamanan",rumah,hos9577016,5.0,4.0,600.0,400.0,4.0,shm - sertifikat hak milik,16500 mah,2.0,1.0,2.0,5.0,2017.0,bagus,,2.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos11108405/#qid~312c0c06-73d6-4044-b686-e696770eb327,9500000000.0,Rumah Bagus Siap Huni di Cilandak,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,"Taman,  Jalur Telepon, Kolam Renang,  Keamanan,  Ac",rumah,hos11108405,5.0,4.0,275.0,300.0,3.0,shm - sertifikat hak milik,7700 mah,2.0,1.0,2.0,,,bagus sekali,,0.0,semi furnished
https://www.rumah123.com/properti/jakarta-selatan/hos11136747/#qid~b210670a-6549-4c42-a939-29dbf03ccf28,5000000000.0,RUMAH 3 LANTAI PRIVATE POOL + ROOFTOP DI MARGASATWA RAGUNAN,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,"Kolam Renang,  Taman, Jalur Telepon",rumah,hos11136747,6.0,5.0,154.0,350.0,2.0,shm - sertifikat hak milik,4400 mah,1.0,2.0,3.0,0.0,2022.0,baru,,2.0,
https://www.rumah123.com/properti/jakarta-selatan/hos10224446/#qid~cae4993a-64a7-426c-99fe-ad7fd1f3ec57,6100000000.0,CEPAT! TURUN HARGA Rumah Cilandak House  Cepat,"Cilandak, Jakarta Selatan",Cilandak, Jakarta Selatan,-6.2898024,106.7903519,Taman,rumah,hos10224446,4.0,2.0,275.0,250.0,1.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,2.0,,,bagus,,1.0,
https://www.rumah123.com/properti/jakarta-barat/hos11117851/#qid~5eb8788e-8cee-4939-a752-2f362be89329,7500000000.0,"Rumah Jakarta Barat, Jalan Cempaka, Belakang Rs Harapan Kita","Kota Bambu Utara, Jakarta Barat",Kota Bambu Utara, Jakarta Barat,-6.1843594,106.8024272,"Taman, Tempat Jemuran, Wastafel",rumah,hos11117851,3.0,2.0,325.0,186.0,2.0,shm - sertifikat hak milik,4400 mah,1.0,1.0,1.0,,,butuh renovasi,,1.0,unfurnished
https://www.rumah123.com/properti/jakarta-utara/hos11126378/#qid~5eb8788e-8cee-4939-a752-2f362be89329,5000000000.0,"Rumah Dijual Pluit Murni Luas Tanah 160 M2 2,5 Lantai. Siap Huni","Pluit, Jakarta Utara",Pluit, Jakarta Utara,-6.1096059,106.7846671," Taman, Jalur Telepon, Ac, AC,  Keamanan",rumah,hos11126378,4.0,2.0,160.0,300.0,1.0,shm - sertifikat hak milik,4400 mah,1.0,1.0,3.0,7.0,2015.0,sudah renovasi,selatan,1.0,semi furnished
https://www.rumah123.com/properti/jakarta-utara/hos10931553/#qid~df9bbe3e-9d39-4033-92b4-c8e356b0754b,10500000000.0,Rumah Terbaik di Pluit Luas 200 m2 4 Pantai full! Ada rooftop,"Pluit, Jakarta Utara",Pluit, Jakarta Utara,-6.1096059,106.7846671,"Taman,  Jalur Telepon, Jogging Track,  Keamanan,  Ac",rumah,hos10931553,3.0,3.0,200.0,660.0,2.0,shm - sertifikat hak milik,7700 mah,1.0,2.0,4.0,0.0,2022.0,bagus sekali,utara,2.0,semi furnished
https://www.rumah123.com/properti/jakarta-utara/hos11104779/#qid~edb6f11f-458c-42fb-99e8-d33808edc921,9000000000.0,Rumah Termurah Minimalis Pluit Murni Raya 13x25,"Pluit, Jakarta Utara",Pluit, Jakarta Utara,-6.1096059,106.7846671," Taman,  CCTV,  Jalur Telepon, Jogging Track, Kolam Renang,  Ac,  Keamanan",rumah,hos11104779,5.0,5.0,325.0,750.0,2.0,shm - sertifikat hak milik,7700 mah,2.0,1.0,3.0,,,bagus sekali,barat,1.0,semi furnished
https://www.rumah123.com/properti/jakarta-utara/hos11296482/#qid~e32c9ddd-06d7-4b93-8767-2f23284b5d4b,18000000000.0,Rumah Pluit Hoek,"Pluit, Jakarta Utara",Pluit, Jakarta Utara,-6.1096059,106.7846671,"Keamanan 24 jam, Taman,  One Gate System",rumah,hos11296482,4.0,4.0,530.0,700.0,0.0,shm - sertifikat hak milik,lainnya mah,0.0,0.0,2.0,,,bagus,,0.0,unfurnished
https://www.rumah123.com/properti/jakarta-utara/hos11021047/#qid~fc9a4ad1-e935-44fe-b268-bd6f5622829a,4700000000.0,"Rumah Pluit Hitung Tanah, Luas 200m2, Jalanan Lebar","Pluit, Jakarta Utara",Pluit, Jakarta Utara,-6.1096059,106.7846671,"Taman, Keamanan",rumah,hos11021047,3.0,3.0,200.0,150.0,2.0,shm - sertifikat hak milik,3500 mah,1.0,1.0,1.0,17.0,2005.0,sudah renovasi,utara,0.0,unfurnished
https://www.rumah123.com/properti/jakarta-pusat/hos10527831/#qid~10bfcda7-c73d-4bf5-837d-742d2b6a808f,451000000.0,Rumah Murah di Jakpus,"Senen, Jakarta Pusat",Senen, Jakarta Pusat,-6.184885,106.8454394,"CCTV, Keamanan",rumah,hos10527831,2.0,1.0,20.0,37.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,barat,0.0,unfurnished
https://www.rumah123.com/properti/jakarta-pusat/hos10528082/#qid~10bfcda7-c73d-4bf5-837d-742d2b6a808f,568000000.0,RUMAH MURAH MINIMALIS Di Pasar Baru Jakarta Pusat,"Pasar Baru, Jakarta Pusat",Pasar Baru, Jakarta Pusat,-6.16634,106.8339056,Keamanan,rumah,hos10528082,2.0,1.0,21.0,40.0,0.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,utara,0.0,unfurnished
https://www.rumah123.com/properti/jakarta-barat/hos8971566/#qid~10bfcda7-c73d-4bf5-837d-742d2b6a808f,8500000000.0,"Rumah 2lnt SIAP HUNI Jl.Kamboja,Tomang Raya","Tomang, Jakarta Barat",Tomang, Jakarta Barat,-6.1728249,106.7966555," Taman, Masjid,  Jalur Telepon, Ac,  Keamanan",rumah,hos8971566,4.0,4.0,346.0,300.0,1.0,shm - sertifikat hak milik,4400 mah,1.0,1.0,2.0,6.0,2016.0,bagus,timur,0.0,semi furnished
https://www.rumah123.com/properti/jakarta-timur/hos11330518/#qid~db9474a4-9bc8-4b94-9e3e-32257b7b9fcb,700000000.0,Rumah 2 lantai Shm Jl radar auri selangkah tol cijago dan cibubur,"Cibubur, Jakarta Timur",Cibubur, Jakarta Timur,-6.3552216,106.8821299,"Taman, Keamanan 24 jam,  Taman,  Masjid, Jalur Telepon, Track Lari,  CCTV, Masjid,  Jalur Telepon, Ac, Kulkas,  AC,  Playground,  Keamanan, CCTV, Wastafel,  Jogging Track,  Tempat Laundry",rumah,hos11330518,3.0,2.0,62.0,70.0,1.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,baru,,1.0,unfurnished
https://www.rumah123.com/properti/jakarta-timur/hos11202875/#qid~1d735c75-c80b-4567-94c4-8081529c4e45,1280000000.0,Rumah Dengan Konsep Townhouse di Cibubur Dekat Lrt Cibubur,"Cibubur, Jakarta Timur",Cibubur, Jakarta Timur,-6.3552216,106.8821299,"Keamanan 24 jam,  Taman, Akses Parkir, Jalur Telepon,  CCTV,  Playground, AC, Wastafel,  One Gate System, Tempat Jemuran",rumah,hos11202875,3.0,2.0,85.0,80.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,bagus,selatan,2.0,unfurnished
https://www.rumah123.com/properti/jakarta-timur/hos7375426/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,900000000.0,Termurah Rumah Gaya Bali 2 Lantai Cibubur  Akses Dekat  Pintu Tol Cibubur dan LRT Cibubur Strategis,"Cibubur, Jakarta Timur",Cibubur, Jakarta Timur,-6.3552216,106.8821299,"Taman, Keamanan 24 jam,  CCTV, AC, Wastafel,  Keamanan,  One Gate System, Tempat Jemuran",rumah,hos7375426,3.0,2.0,74.0,69.0,2.0,shm - sertifikat hak milik,2200 mah,0.0,0.0,2.0,0.0,2022.0,bagus,,2.0,unfurnished
https://www.rumah123.com/properti/jakarta-timur/hos11076326/#qid~980b7c69-dce8-47fb-be84-b3f285b22af8,4200000000.0,Rumah 2 lantai lokasi strategis,"Cibubur, Jakarta Timur",Cibubur, Jakarta Timur,-6.3552216,106.8821299," Kolam Renang, Taman,  Masjid, Jalur Telepon,  Keamanan,  Ac,  Jogging Track",rumah,hos11076326,4.0,4.0,475.0,420.0,2.0,shm - sertifikat hak milik,4400 mah,1.0,1.0,2.0,17.0,2005.0,bagus,timur,2.0,semi furnished
https://www.rumah123.com/properti/jakarta-barat/hos11089536/#qid~db9474a4-9bc8-4b94-9e3e-32257b7b9fcb,3600000000.0,Rumah Riviera At Puri Brand New 8x15 Termurah!,"Metland Puri, Jakarta Barat",Metland Puri, Jakarta Barat,-6.1981251,106.6919623," Taman, Keamanan, Kolam Renang, Track Lari,  Jogging Track",rumah,hos11089536,3.0,3.0,120.0,150.0,1.0,shm - sertifikat hak milik,lainnya mah,1.0,1.0,2.0,,,baru,utara,1.0,unfurnished
https://www.rumah123.com/properti/jakarta-barat/hos11320614/#qid~db9474a4-9bc8-4b94-9e3e-32257b7b9fcb,4500000000.0,Andre Tjhia Metland Puri Minimalist House Lokasi Premium Lebar Jln 4 Mbl,"Metland Puri, Jakarta Barat",Metland Puri, Jakarta Barat,-6.1981251,106.6919623,"Taman, Keamanan 24 jam, Akses Parkir,  One Gate System, Tempat Jemuran, Keamanan",rumah,hos11320614,3.0,3.0,200.0,450.0,2.0,shm - sertifikat hak milik,2200 mah,1.0,1.0,3.0,0.0,2022.0,baru,,2.0,
https://www.rumah123.com/properti/jakarta-barat/hos11320425/#qid~e6a9f1bd-cb61-4026-af5a-80557b460232,3750000000.0,Andre Tjhia Metland Puri Rumah Baru Hook Luxurious Design Dlm Cluster,"Metland Puri, Jakarta Barat",Metland Puri, Jakarta Barat,-6.1981251,106.6919623,"Taman, Keamanan 24 jam, Akses Parkir,  Taman, AC, Wastafel,  One Gate System, Track Lari, Tempat Jemuran",rumah,hos11320425,4.0,4.0,220.0,270.0,4.0,shm - sertifikat hak milik,3300 mah,1.0,1.0,2.0,,,baru,,0.0,
https://www.rumah123.com/properti/jakarta-barat/hos11095994/#qid~7840b3c9-e76e-4907-8328-f781e1b9345a,3700000000.0,Rumah The Riviera Puri Brand New 8x15 - Phase 2,"Metland Puri, Jakarta Barat",Metland Puri, Jakarta Barat,-6.1981251,106.6919623," Kolam Renang, Taman,  Jogging Track, Keamanan",rumah,hos11095994,3.0,3.0,120.0,131.0,2.0,shm - sertifikat hak milik,4400 mah,1.0,1.0,2.0,3.0,2019.0,baru,utara,0.0,unfurnished
